AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,all_levels,cod_comuna,Comuna,cat_desempeno_2019,agno_2m,rbd,prom_lect2m_rbd,prom_mate2m_rbd,prom_nat2m_rbd,agno_8b,prom_lect8b_rbd,prom_mate8b_rbd,prom_soc8b_rbd,agno,prom_lect4b_rbd,prom_mate4b_rbd
2020,25704,4,COLEGIO PART. ALCANTARA DE LA CORDILLERA, ,65158418,1,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,3,2,URBANO,-33.52247491,-70.58597197,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,$1.000 A $10.000,$50.001 A $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13110,La Florida,MEDIO,2018.0,25704.0,268.0,328.0,278.0,2019.0,283.0,318.0,291.0,2018.0,288.0,302.0
2020,25705,2,ESCUELA DE PÁRVULOS PARTICULAR Nº 1930 MIS AMIGUITOS, ,65155322,1,13,RM,131,13111,LA GRANJA,132,SANTIAGO SUR,3,2,URBANO,-33.555756,-70.623276,0,Educación Parvularia,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Parvularia/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13111,La Granja,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25707,9,COLEGIO PART. SANTA LUCIA DE LO CANAS, , ,9,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,3,2,URBANO,-33.51824385,-70.56334177,0,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,0,3,LAICA, ,GRATUITO,$10.001 A $25.000,No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13110,La Florida,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25708,7,ESCUELA BAS. CONTINENTAL SCHOOL N_ 3, ,76726100,1,13,RM,131,13101,SANTIAGO,131,SANTIAGO CENTRO,3,2,URBANO,-33.45058345,-70.65866349,0,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,0,3,LAICA, ,GRATUITO,$50.001 A $100.000,No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13101,Santiago,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25709,5,LINCOLN COLLEGE LA FLORIDA, ,65153249,1,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,3,2,URBANO,-33.54393816999999,-70.56948472,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,$50.001 A $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13110,La Florida,MEDIO,2018.0,25709.0,246.0,261.0,253.0,2019.0,247.0,262.0,251.0,2018.0,271.0,265.0
2020,25710,9,ESCUELA ESPECIAL PART. DAME LA MANO, ,65146417,1,13,RM,131,13105,EL BOSQUE,132,SANTIAGO SUR,3,2,URBANO,-33.568607,-70.666595,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13105,El Bosque,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25711,7,ESC. BASICA MUNICIPAL PAULA JARAQUEMADA ALQUI, ,69072600,1,13,RM,134,13404,PAINE,132,SANTIAGO SUR,2,1,URBANO,-33.81008486999999,-70.73441375,1,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13404,Paine,MEDIO-BAJO,2018.0,25711.0,252.0,284.0,243.0,2019.0,225.0,236.0,231.0,2018.0,233.0,221.0
2020,25712,5,COLEGIO PART. ANDARES DE LA FLORIDA, ,65154568,1,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,3,2,URBANO,-33.52308161,-70.58408239,1,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,$50.001 A $100.000,Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13110,La Florida,MEDIO-BAJO,2018.0,25712.0,205.0,203.0,204.0,2019.0,214.0,240.0,225.0,2018.0,311.0,240.0
2020,25713,3,COLEGIO PART. MANANTIAL DE LA FLORIDA, ,65096485,1,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,3,2,URBANO,-33.52106046,-70.5592029,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,CATÓLICA, ,GRATUITO,$50.001 A $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13110,La Florida,MEDIO,2018.0,25713.0,280.0,311.0,290.0,2019.0,263.0,289.0,278.0,2018.0,288.0,281.0
2020,25714,1,COLEGIO PART. INSTITUTO CORINTIO, ,65146624,1,13,RM,134,13401,SAN BERNARDO,132,SANTIAGO SUR,3,2,URBANO,-33.59744905,-70.71413845,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,$1.000 A $10.000,$50.001 A $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13401,San Bernardo,MEDIO,2018.0,25714.0,247.0,237.0,228.0,2019.0,255.0,257.0,250.0,2018.0,260.0,255.0
2020,25716,8,COLEGIO PART. NEW HEINRICH HIGH SCHOOL, ,65135531,1,13,RM,131,13120,ÑUÑOA,133,SANTIAGO ORIENTE,3,2,URBANO,-33.46784782,-70.59862765,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,$1.000 A $10.000,$50.001 A $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13120,Ñuñoa,MEDIO,2018.0,25716.0,253.0,277.0,255.0,2019.0,259.0,294.0,263.0,2018.0,296.0,282.0
2020,25717,6,COLEGIO ALCÁNTARA DE LOS ALTOS DE PEÑALOLEN, ,65158588,1,13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,3,2,URBANO,-33.47687168,-70.53992444,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,NO ESPECIFICADA,LAICO HUMANISTA,$1.000 A $10.000,$50.001 A $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13122,Peñalolén,ALTO,2018.0,25717.0,272.0,313.0,268.0,2019.0,272.0,310.0,282.0,2018.0,303.0,297.0
2020,25718,2,COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG, ,65155706,1,13,RM,131,13130,SAN MIGUEL,131,SANTIAGO CENTRO,3,2,URBANO,-33.50634506,-70.65462954,0,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,$1.000 A $10.000,$50.001 A $100.000,Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13130,San Miguel,MEDIO-BAJO,2018.0,25718.0,212.0,203.0,200.0,2019.0,228.0,253.0,229.0,2018.0,254.0,234.0
2020,25719,2,ESC. DE PARVULOS LOS OSITOS DE PUDAHUEL, ,65155507,1,13,RM,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,URBANO,-33.445107,-70.7534,0,Educación Parvularia,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Parvularia/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13124,Pudahuel,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25722,2,COLEGIO PART. PATRONA SENORA DE LOURDES, ,65149956,1,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,3,2,URBANO,-33.52039535,-70.56913183,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,CATÓLICA, ,GRATUITO,$50.001 A $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13110,La Florida,ALTO,2018.0,25722.0,292.0,342.0,298.0,2019.0,273.0,297.0,283.0,2018.0,304.0,290.0
2020,25723,0,COLEGIO PART. ALTAMIRA-ADULTOS, ,65124175,1,13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,3,2,URBANO,-33.47902,-70.537895,0,Educación Media H-C Adultos,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,$1.000 A $10.000,GRATUITO,Educación Media H-C Adultos/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13122,Peñalolén,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25724,9,COLEGIO PARTICULAR ANTILHUE, ,76146431,1,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,4,3,URBANO,-33.52449974,-70.58378491,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,MAS DE $100.000,MAS DE $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13110,La Florida,MEDIO,2018.0,25724.0,284.0,322.0,287.0,2019.0,278.0,312.0,288.0,2018.0,285.0,291.0
2020,25725,7,ESCUELA PART. NAHUEL, ,65151589,1,13,RM,134,13404,PAINE,132,SANTIAGO SUR,3,2,URBANO,-33.80245062,-70.71394222,0,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,$1.000 A $10.000,$50.001 A $100.000,Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13404,Paine,ALTO,2018.0,25725.0,299.0,333.0,305.0,2019.0,284.0,306.0,308.0,2018.0,313.0,316.0
2020,25726,5,ESCUELA PARTICULAR SANTA LAURA DE MELIPILLA, ,65155944,1,13,RM,135,13501,MELIPILLA,135,TALAGANTE,3,2,URBANO,-33.69955,-71.21766,0,Educación Especial Discapacidad Intelectual,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,NO ESPECIFICADA,ENFOQUE HUMANISTA-CRISTIANO.,GRATUITO,GRATUITO,Educación Especial Discapacidad Intelectual/Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13501,Melipilla,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25727,3,LICEO PART. SALESIANO MANUEL ARRIARAN BARROS, ,80230500,1,13,RM,131,13109,LA CISTERNA,132,SANTIAGO SUR,3,2,URBANO,-33.53056565,-70.66225954,1,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,CATÓLICA, ,$1.000 A $10.000,$50.001 A $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13109,La Cisterna,MEDIO-BAJO,2018.0,25727.0,234.0,294.0,249.0,2019.0,214.0,263.0,249.0,2018.0,259.0,262.0
2020,25733,8,ESCUELA PART. SANTA TERESA DE QUILICURA, ,65154536,1,13,RM,131,13125,QUILICURA,137,SANTIAGO NORTE,3,2,URBANO,-33.35549321,-70.73990359,0,Educación Parvularia,Educación Básica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,$25.001 A $50.000,Educación Parvularia/Educación Básica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13125,Quilicura,ALTO,,25733.0,,,,2019.0,270.0,332.0,275.0,2018.0,320.0,309.0
2020,25735,4,CENTRO EDUCACIONAL DE ADULTOS SAN ALFONSO, ,65145602,1,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,URBANO,-33.616222,-70.608955,1,Educación Básica Adultos Con Oficios,Educación Media H-C Adultos,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Básica Adultos Con Oficios/Educación Media H-C Adultos/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13201,Puente Alto,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25736,2,CENTRO EDUC. DE ADULTOS ISABEL LA CATOLICA, ,65145607,1,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,URBANO,-33.58108,-70.59663,0,Educación Básica Adultos Sin Oficios,Educación Media H-C Adultos,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Básica Adultos Sin Oficios/Educación Media H-C Adultos/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13201,Puente Alto,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25737,0,COLEGIO PART. ACROPOLIS, ,65155037,1,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,URBANO,-33.5887079,-70.56735088,1,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,NO ESPECIFICADA,LAICA,GRATUITO,$10.001 A $25.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13201,Puente Alto,MEDIO,2018.0,25737.0,263.0,270.0,254.0,2019.0,241.0,263.0,256.0,2018.0,291.0,275.0
2020,25738,9,ESCUELA BASICA PARTICULAR SAN JOSE DE  MELIP¦, ,65155886,1,13,RM,135,13501,MELIPILLA,135,TALAGANTE,3,2,URBANO,-33.68696323,-71.21758155,0,Educación Parvularia,Educación Básica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,CATÓLICA, ,GRATUITO,$10.001 A $25.000,Educación Parvularia/Educación Básica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13501,Melipilla,MEDIO,,25738.0,,,,2019.0,260.0,264.0,257.0,2018.0,277.0,257.0
2020,25739,7,COLEGIO NTRA. SRA. DEL CARMEN DE MAIPU, ,73118600,1,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,URBANO,-33.51284849,-70.76890982,1,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,CATÓLICA, ,$1.000 A $10.000,$25.001 A $50.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13119,Maipú,MEDIO,2018.0,25739.0,254.0,255.0,252.0,2019.0,242.0,268.0,241.0,2018.0,289.0,283.0
2020,25740,0,ESC. ESP. PART. SANTA TERESITA DE LOS ANDES, ,65153853,1,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,URBANO,-33.57542999999999,-70.55333,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13201,Puente Alto,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25741,9,ESC. ESPECIAL RUGENDAS, ,65125463,1,13,RM,131,13103,CERRO NAVIA,134,SANTIAGO PONIENTE,3,2,URBANO,-33.426586,-70.72764,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13103,Cerro Navia,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25742,7,ESCUELA ESP. PART. S.M. CRECER, ,65135207,1,13,RM,136,13604,PADRE HURTADO,135,TALAGANTE,3,2,URBANO,-33.56398399999999,-70.80464,0,Educación Especial Discapacidad Intelectual,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Especial Discapacidad Intelectual/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13604,Padre Hurtado,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25743,5,ESC. DE PARVULOS PART. LA FAROLA, ,65156075,1,13,RM,131,13105,EL BOSQUE,132,SANTIAGO SUR,3,2,URBANO,-33.56237,-70.68098,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13105,El Bosque,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25747,8,ESC. DE PARV. Y ESP. CARACOLA, ,65156086,1,13,RM,134,13401,SAN BERNARDO,132,SANTIAGO SUR,3,2,URBANO,-33.601276,-70.69292,0,Educación Parvularia,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Parvularia/Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13401,San Bernardo,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25749,4,COLEGIO PART. ALICANTE DEL ROSAL, ,65158419,1,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,URBANO,-33.49069933,-70.77983929,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,$50.001 A $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13119,Maipú,ALTO,2018.0,25749.0,281.0,343.0,305.0,2019.0,282.0,331.0,295.0,2018.0,321.0,305.0
2020,25750,8,ESCUELA ESPECIAL SONRISA DE NINOS, ,65165162,1,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,URBANO,-33.608547,-70.59296,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13201,Puente Alto,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25751,6,COLEGIO LIAONA CORDILLERA, ,65155714,1,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,3,2,URBANO,-33.5436023,-70.5865,0,Educación Parvularia,Educación Básica,Enseñanza Media H-C niños y jóvenes,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,NO ESPECIFICADA,ORIENTACION CRISTIANA,GRATUITO,$50.001 A $100.000,Educación Parvularia/Educación Básica/Enseñanza Media H-C niños y jóvenes/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13110,La Florida,MEDIO,2018.0,25751.0,278.0,296.0,272.0,2019.0,247.0,281.0,265.0,2018.0,274.0,264.0
2020,25752,4,CENTRO DE EDUC. INTEGRADA DE ADULTOS TALAGANT, ,65135067,1,13,RM,136,13601,TALAGANTE,135,TALAGANTE,3,2,URBANO,-33.6599,-70.92639,1,Educación Básica Adultos Con Oficios,Educación Media H-C Adultos,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,$1.000 A $10.000,GRATUITO,Educación Básica Adultos Con Oficios/Educación Media H-C Adultos/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13601,Talagante,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25753,2,CENTRO EDUC. PRINCIPADO DE ASTURIA ADULTO, ,65155194,1,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,URBANO,-33.58247,-70.58066,1,Educación Básica Adultos Sin Oficios,Educación Media H-C Adultos,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Básica Adultos Sin Oficios/Educación Media H-C Adultos/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13201,Puente Alto,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25754,0,ESC. ESPECIAL LAS ESPIGAS DE ESTACION CENTRAL, ,65127132,1,13,RM,131,13106,ESTACIÓN CENTRAL,134,SANTIAGO PONIENTE,3,2,URBANO,-33.44883999999999,-70.69238,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13106,Estación Central,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
2020,25756,7,ESCUELA ESPECIAL PART. ELIAS CANESSA VERGARA, ,65135579,1,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,URBANO,-33.51516999999999,-70.763954,0,Educación Especial Trastornos Específicos del Lenguaje,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,1,1,LAICA, ,GRATUITO,GRATUITO,Educación Especial Trastornos Específicos del Lenguaje/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica/No Aplica,13119,Maipú,SIN CATEGORIA: FALTA DE INFORMACIÓN,,,,,,,,,,,,
